Username,Date,Day,Time,version,task,pass,Components,Connectors,Edges,r1,t1,r2,t2,r3,t3,r4,t4,r5,t5,r6,t6,r7,t7,r8,t8
20202023,2022:03:07,월,11:35:45 AM,version=0.1,Test,0,3,16,8,0.005024272,178.6216,0.005126159,178.6216,0.005033001,178.6216,0.002661517,179.2601,0.002777261,179.2601,0.002644164,179.2601,0.08893255,1.375582,0.07380986,1.375582
20202023,2022:03:07,월,11:39:19 AM,version=0.1,Test,0,3,16,8,0.003599357,178.8419,0.002487533,178.8419,0.005082572,178.8419,0.001642055,178.1934,0.001493715,178.1934,0.002984562,178.1934,0.0738599,1.07611,0.08099988,1.07611
20182032,2022:03:07,월,12:45:42 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20182032,2022:03:07,월,12:53:25 PM,version=0.1,Test,0,3,16,7,0.01350392,175.2377,0.01126823,175.2377,0.003346784,178.4216,0.002139981,178.4216,0.004942785,178.4216,0.09417812,5.982451,0.09633809,5.982451,,
20182032,2022:03:07,월,12:56:28 PM,version=0.1,Test,0,3,16,8,0.01281214,179.9209,0.01239507,179.9209,0.01324552,179.9209,0.003461859,176.5543,0.00312576,176.5543,0.004597962,176.5543,0.06897131,3.488968,0.0882226,3.488968
20182032,2022:03:07,월,12:58:20 PM,version=0.1,Test,0,3,16,7,0.008664696,173.4598,0.008687031,173.4598,0.009264537,173.4598,0.00513175,178.156,0.004685697,178.156,0.005878152,178.156,0.04476775,7.457562,,
20202033,2022:03:07,월,1:42:24 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202033,2022:03:07,월,1:48:01 PM,version=0.1,Test,0,3,16,8,0.002878319,178.0909,0.002700467,178.0909,0.003185552,178.0909,0.002670802,178.8419,0.002415188,178.8419,0.002948728,178.8419,0.07947589,0.774302,0.07274088,0.774302
20202033,2022:03:07,월,1:49:45 PM,version=0.1,Test,0,3,16,8,0.002734161,176.7922,0.002733585,176.7922,0.003323808,176.7922,0.004746196,177.3464,0.004514889,177.3464,0.005013738,177.3464,0.07893658,0.8775957,0.06968898,0.8775957
20202033,2022:03:07,월,1:52:00 PM,version=0.1,Test,0,3,16,8,0.002394298,176.757,0.002449911,176.757,0.002529127,176.757,0.004684272,179.1184,0.004142302,179.1184,0.0053861,179.1184,0.08560677,2.741097,0.06739677,2.741097
20202016,2022:03:07,월,3:54:45 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202016,2022:03:07,월,4:00:17 PM,version=0.1,Test,0,3,16,6,0.0079701,177.586,0.01486719,177.586,0.01240101,177.586,0.01238685,178.3238,0.003907739,178.3238,0.05868831,4.087009,,,,
20202016,2022:03:07,월,4:02:01 PM,version=0.1,Test,0,3,16,8,0.004390157,178.7886,0.003365629,178.7886,0.01188984,178.7886,0.00456136,177.9114,0.002166401,177.9114,0.007262516,177.9114,0.07540902,3.088574,0.09999882,3.088574
20202016,2022:03:07,월,4:05:01 PM,version=0.1,Test,0,3,16,8,0.003868389,177.5483,0.00498988,177.5483,0.002987029,177.5483,0.001489308,177.1218,0.002109577,177.1218,0.001771513,177.1218,0.06960471,1.398018,0.08145855,1.398018
20192014,2022:03:08,화,11:20:56 AM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20192014,2022:03:08,화,11:23:12 AM,version=0.1,Test,0,3,16,8,0.004093171,179.698,0.001081497,179.698,0.007673065,179.698,0.0044025,179.0254,0.002715264,179.0254,0.006587306,179.0254,0.06890712,1.275796,0.08233248,1.275796
20192014,2022:03:08,화,11:24:56 AM,version=0.1,Test,0,3,16,8,0.009306194,179.2207,0.009487446,179.2207,0.009147804,179.2207,0.00976317,177.9128,0.009208635,177.9128,0.01040538,177.9128,0.06837786,2.18919,0.08968754,2.18919
20192014,2022:03:08,화,11:27:05 AM,version=0.1,Test,0,3,16,8,0.008889501,179.1226,0.007837375,179.1226,0.01023604,179.1226,0.00324773,179.4349,0.003490887,179.4349,0.003134628,179.4349,0.08081946,0.4187142,0.08190703,0.4187142
20202033,2022:03:08,화,12:48:38 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202033,2022:03:08,화,12:52:01 PM,version=0.1,Test,0,3,16,8,0.001793875,179.4593,0.001862822,179.4593,0.001794476,179.4593,0.001233874,178.8117,0.001569415,178.8117,0.0009364,178.8117,0.07087626,0.6501176,0.0781202,0.6501176
20202033,2022:03:08,화,12:53:45 PM,version=0.1,Test,0,3,16,7,0.002236793,176.5896,0.003116772,176.5896,0.003334765,176.5896,0.003060106,177.6591,0.00272668,177.6591,0.003573478,177.6591,0.0567395,5.648716,,
20202033,2022:03:08,화,12:55:17 PM,version=0.1,Test,0,3,16,8,0.003681788,179.5298,0.004019835,179.5298,0.00344839,179.5298,0.002221387,177.3982,0.004076375,177.3982,0.000948333,177.3982,0.06718817,2.372236,0.09267532,2.372236
20182032,2022:03:08,화,1:55:58 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20182032,2022:03:08,화,2:00:08 PM,version=0.1,Test,0,3,16,7,0.003297229,176.8539,0.002651644,176.8539,0.004453183,176.8539,0.004560465,176.2547,0.004211175,176.2547,0.006300151,176.2547,0.05099045,6.315096,,
20182032,2022:03:08,화,2:02:13 PM,version=0.1,Test,0,3,16,7,0.000771012,179.749,0.002801719,179.749,0.001581348,179.749,0.005243273,174.0693,0.006945441,174.0693,0.003946161,174.0693,0.0648253,5.8523,,
20182032,2022:03:08,화,2:04:52 PM,version=0.1,Test,0,3,16,7,0.003110129,173.7948,0.002632972,173.7948,0.006129912,173.7948,0.006356975,178.2346,0.007763924,178.2346,0.005066086,178.2346,0.06318748,4.909317,,
20202016,2022:03:08,화,2:34:02 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202016,2022:03:08,화,2:36:10 PM,version=0.1,Test,0,3,16,8,0.0057515,177.8285,0.01051466,177.8285,0.01121339,177.8285,0.005288902,178.7855,0.00345623,178.7855,0.01237879,178.7855,0.06677497,1.754574,0.08587476,1.754574
20202016,2022:03:08,화,2:37:19 PM,version=0.1,Test,0,3,16,8,0.003212207,176.7511,0.009226677,176.7511,0.007472319,176.7511,0.004174002,178.1753,0.006920168,178.1753,0.007919075,178.1753,0.06428929,3.114202,0.08343276,3.114202
20202016,2022:03:08,화,2:40:28 PM,version=0.1,Test,0,3,16,8,0.003978524,177.8655,0.003895815,177.8655,0.004609677,177.8655,0.004607752,176.9174,0.004517751,176.9174,0.005577196,176.9174,0.07187388,0.9673254,0.07481743,0.9673254
20202023,2022:03:08,화,3:09:33 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202023,2022:03:08,화,3:11:16 PM,version=0.1,Test,0,3,16,8,0.001591234,179.5546,0.001050652,179.5546,0.002236507,179.5546,0.000599657,177.5574,0.000956879,177.5574,0.001850844,177.5574,0.07325093,2.681975,0.08241048,2.681975
20202023,2022:03:08,화,3:12:54 PM,version=0.1,Test,0,3,16,8,0.004814103,178.5277,0.005403324,178.5277,0.004700187,178.5277,0.00145383,178.1932,0.001252217,178.1932,0.002766626,178.1932,0.07872423,0.7113441,0.07317729,0.7113441
20202023,2022:03:08,화,3:15:08 PM,version=0.1,Test,0,3,16,8,0.001263601,179.0654,0.001489105,179.0654,0.001404357,179.0654,0.003641785,176.9903,0.004197341,176.9903,0.00374935,176.9903,0.07694744,2.429144,0.07688691,2.429144
20202016,2022:03:09,수,10:39:07 AM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202016,2022:03:09,수,10:40:48 AM,version=0.1,Test,0,3,16,8,0.00458277,175.6423,0.002103161,175.6423,0.007502144,175.6423,0.003855323,175.0703,0.002175212,175.0703,0.007790108,175.0703,0.0689748,1.996158,0.08853228,1.996158
20202016,2022:03:09,수,10:42:15 AM,version=0.1,Test,0,3,16,8,0.009580742,177.3272,0.00923334,177.3272,0.01027078,177.3272,0.009633605,174.5661,0.01080939,174.5661,0.009293521,174.5661,0.06367634,4.304524,0.08929649,4.304524
20202016,2022:03:09,수,10:43:24 AM,version=0.1,Test,0,3,16,7,0.00890872,177.2661,0.008645473,177.2661,0.009451914,177.2661,0.0130892,174.3635,0.01033933,174.3635,0.07326227,3.076317,0.0856276,3.076317,,
20202016,2022:03:09,수,10:45:42 AM,version=0.1,Test,0,3,16,8,0.01247338,179.3403,0.01320777,179.3403,0.01175402,179.3403,0.007001952,174.4964,0.0083939,174.4964,0.006601162,174.4964,0.0686054,4.914063,0.08440855,4.914063
20182032,2022:03:09,수,12:07:48 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20182032,2022:03:09,수,12:10:28 PM,version=0.1,Test,0,3,16,7,0.00273481,177.1539,0.002326939,177.1539,0.003767999,177.1539,0.004280308,175.4148,0.006238211,175.4148,0.005216923,175.4148,0.05660624,6.058805,,
20182032,2022:03:09,수,12:12:55 PM,version=0.1,Test,0,3,16,7,0.004051859,175.8557,0.006588618,175.8557,0.004339604,175.8557,0.003029546,177.9681,0.004124146,177.9681,0.002068587,177.9681,0.06691547,5.878066,,
20182032,2022:03:09,수,12:14:26 PM,version=0.1,Test,0,3,16,8,0.002345888,177.554,0.00241384,177.554,0.00229508,177.554,0.002168613,178.2499,0.002177352,178.2499,0.005938583,178.2499,0.06931551,3.685677,0.09528874,3.685677
20182032,2022:03:09,수,12:16:05 PM,version=0.1,Test,0,3,16,8,0.00185662,179.9558,0.006708494,179.9558,0.00374572,179.9558,0.001206761,179.0359,0.001646225,179.0359,0.002423407,179.0359,0.07804275,0.9204736,0.08481725,0.9204736
20202023,2022:03:09,수,12:43:49 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202023,2022:03:09,수,12:46:22 PM,version=0.1,Test,0,3,16,8,0.00060348,178.7581,0.001310283,178.7581,0.001542291,178.7581,0.001295054,179.5211,0.001579318,179.5211,0.001261587,179.5211,0.07356749,1.250231,0.08087377,1.250231
20202023,2022:03:09,수,12:49:57 PM,version=0.1,Test,0,3,16,8,0.001740996,178.8945,0.000555655,178.8945,0.003144927,178.8945,0.00412493,179.9515,0.003736002,179.9515,0.004698056,179.9515,0.08156163,1.070275,0.07056382,1.070275
20202023,2022:03:09,수,12:51:43 PM,version=0.1,Test,0,3,16,8,0.003537999,177.7946,0.004625884,177.7946,0.003523112,177.7946,0.001231413,179.0492,0.001640952,179.0492,0.001460484,179.0492,0.0829447,3.152501,0.07027198,3.152501
20202023,2022:03:09,수,12:53:50 PM,version=0.1,Test,0,3,16,8,0.003191876,176.2278,0.004408553,176.2278,0.004714473,176.2278,0.000752138,178.6866,0.001830902,178.6866,0.0030668,178.6866,0.07230095,2.476069,0.0810511,2.476069
20192014,2022:03:09,수,1:30:32 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20192014,2022:03:09,수,1:32:13 PM,version=0.1,Test,0,3,16,8,0.004804232,177.8521,0.006314247,177.8521,0.004234655,177.8521,0.01176039,178.6482,0.0117865,178.6482,0.01173469,178.6482,0.0751209,1.524826,0.08037031,1.524826
20192014,2022:03:09,수,1:33:09 PM,version=0.1,Test,0,3,16,8,0.002158462,178.1507,0.001857028,178.1507,0.002875709,178.1507,0.001807759,179.1846,0.001480377,179.1846,0.002272313,179.1846,0.06454441,2.525457,0.0908723,2.525457
20192014,2022:03:09,수,1:34:00 PM,version=0.1,Test,0,3,16,8,0.005322919,179.4868,0.005928988,179.4868,0.005155225,179.4868,0.002147676,178.6957,0.001865709,178.6957,0.003366526,178.6957,0.06864303,1.423816,0.08108204,1.423816
20192014,2022:03:09,수,1:35:00 PM,version=0.1,Test,0,3,16,8,0.005965431,178.8011,0.006071947,178.8011,0.005864312,178.8011,0.003351874,177.739,0.003413587,177.739,0.003291792,177.739,0.05889307,3.430853,0.0938197,3.430853
20202033,2022:03:09,수,3:29:24 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202033,2022:03:09,수,3:31:58 PM,version=0.1,Test,0,3,16,8,0.001994375,178.3883,0.001444232,178.3883,0.002948751,178.3883,0.001337705,178.5639,0.001162362,178.5639,0.002213525,178.5639,0.07423466,0.3232465,0.0776369,0.3232465
20202033,2022:03:09,수,3:34:21 PM,version=0.1,Test,0,3,16,8,0.001975836,179.0814,0.001703364,179.0814,0.002316134,179.0814,0.00373515,178.1879,0.004194778,178.1879,0.003548585,178.1879,0.05949337,2.723114,0.08981531,2.723114
20202033,2022:03:09,수,3:35:52 PM,version=0.1,Test,0,3,16,8,0.00104716,179.1665,0.001142512,179.1665,0.00095301,179.1665,0.00072286,178.7058,0.000866973,178.7058,0.000955338,178.7058,0.07358972,0.5654452,0.07942913,0.5654452
20202033,2022:03:09,수,3:37:13 PM,version=0.1,Test,0,3,16,8,0.002002694,178.68,0.00284574,178.68,0.001680776,178.68,0.001198711,178.6606,0.001700346,178.6606,0.000989135,178.6606,0.07546723,1.757137,0.07973271,1.757137
20202033,2022:03:10,목,10:37:48 AM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202033,2022:03:10,목,10:39:31 AM,version=0.1,Test,0,3,16,8,0.002491967,179.5643,0.002322719,179.5643,0.002704563,179.5643,0.000768803,178.5014,0.001270698,178.5014,0.001989194,178.5014,0.06584164,1.933404,0.08707604,1.933404
20202033,2022:03:10,목,10:40:27 AM,version=0.1,Test,0,3,16,8,0.001325529,177.737,0.001693602,177.737,0.001105348,177.737,0.000797917,177.3358,0.001972461,177.3358,0.001380539,177.3358,0.0718517,1.241435,0.07763415,1.241435
20202033,2022:03:10,목,10:42:17 AM,version=0.1,Test,0,3,16,8,0.000911325,179.4525,0.001272786,179.4525,0.000684151,179.4525,0.001844447,179.8442,0.002097344,179.8442,0.001850818,179.8442,0.07260548,0.4480613,0.07501879,0.4480613
20202033,2022:03:10,목,10:44:02 AM,version=0.1,Test,0,3,16,8,0.001652459,179.2361,0.001752333,179.2361,0.0022124,179.2361,0.003216646,178.5275,0.003023381,178.5275,0.003445396,178.5275,0.08283428,1.166172,0.07107037,1.166172
20202033,2022:03:10,목,10:45:49 AM,version=0.1,Test,0,3,16,8,0.003486635,178.1476,0.005544669,178.1476,0.003202442,178.1476,0.003705651,176.1066,0.005114786,176.1066,0.00342388,176.1066,0.06844615,5.742453,0.08931977,5.742453
20202016,2022:03:10,목,12:59:56 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202016,2022:03:10,목,1:01:02 PM,version=0.1,Test,0,3,16,5,0.003671442,178.4373,0.003538515,178.4373,0.003822854,178.4373,0.07399698,0.1008706,0.07698222,0.1008706,,,,,,
20202016,2022:03:10,목,1:01:50 PM,version=0.1,Test,0,3,16,8,0.008479966,179.6124,0.008584545,179.6124,0.008377082,179.6124,0.006056048,178.6158,0.00613388,178.6158,0.006095993,178.6158,0.07832683,1.090201,0.07489696,1.090201
20202016,2022:03:10,목,1:03:02 PM,version=0.1,Test,0,3,16,8,0.004764778,176.3189,0.003597402,176.3189,0.006216597,176.3189,0.01128719,178.0067,0.01227192,178.0067,0.01076079,178.0067,0.05696321,5.565741,0.09650122,5.565741
20202016,2022:03:10,목,1:04:08 PM,version=0.1,Test,0,3,16,5,0.006229229,175.695,0.008010458,175.695,0.004964412,175.695,0.06181569,7.003591,0.09451865,7.003591,,,,,,
20202016,2022:03:10,목,1:06:01 PM,version=0.1,Test,0,3,16,8,0.01074807,177.242,0.006772181,177.242,0.01496369,177.242,0.003999487,179.135,0.002607932,179.135,0.005402947,179.135,0.09122447,3.080132,0.07160656,3.080132
20202023,2022:03:10,목,1:43:19 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202023,2022:03:10,목,1:44:34 PM,version=0.1,Test,0,3,16,8,0.000536977,177.6694,0.001846822,177.6694,0.002601797,177.6694,0.001665432,178.7757,0.000218646,178.7757,0.003236653,178.7757,0.0787705,1.465803,0.071647,1.465803
20202023,2022:03:10,목,1:47:09 PM,version=0.1,Test,0,3,16,8,0.004765603,177.3314,0.00856395,177.3314,0.004737829,177.3314,0.008708257,175.9015,0.01136479,175.9015,0.0101021,175.9015,0.08243854,1.593236,0.07309485,1.593236
20202023,2022:03:10,목,1:49:04 PM,version=0.1,Test,0,3,16,8,0.003047926,179.3026,0.006719823,179.3026,0.001942118,179.3026,0.006584526,179.7459,0.009296292,179.7459,0.005057767,179.7459,0.07876795,0.6407191,0.07461308,0.6407191
20202023,2022:03:10,목,1:50:39 PM,version=0.1,Test,0,3,16,8,0.003702527,179.4308,0.003787857,179.4308,0.003654819,179.4308,0.003976041,179.1906,0.004631214,179.1906,0.003415811,179.1906,0.08459891,1.29074,0.07048439,1.29074
20202023,2022:03:10,목,1:53:02 PM,version=0.1,Test,0,3,16,8,0.002625217,179.4774,0.00328496,179.4774,0.002087566,179.4774,0.003580446,179.2043,0.002879476,179.2043,0.004616497,179.2043,0.07814485,0.301316,0.07693569,0.301316
20182032,2022:03:10,목,2:54:51 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20182032,2022:03:10,목,2:57:02 PM,version=0.1,Test,0,3,16,8,0.001269377,178.3206,0.0020977,178.3206,0.001445228,178.3206,0.002167742,176.6612,0.003913499,176.6612,0.00180926,176.6612,0.07466079,4.263286,0.08653881,4.263286
20182032,2022:03:10,목,2:59:28 PM,version=0.1,Test,0,3,16,8,0.003961241,176.4324,0.003769805,176.4324,0.004375962,176.4324,0.005072461,178.8804,0.0052455,178.8804,0.005304653,178.8804,0.08981466,4.627112,0.0549847,4.627112
20182032,2022:03:10,목,3:00:54 PM,version=0.1,Test,0,3,16,8,0.001667851,177.4969,0.001786311,177.4969,0.003928787,177.4969,0.002050851,178.3585,0.002081705,178.3585,0.002020736,178.3585,0.06074237,4.138673,0.09536933,4.138673
20182032,2022:03:10,목,3:02:25 PM,version=0.1,Test,0,3,16,8,0.004071876,177.7062,0.003475646,177.7062,0.00504538,177.7062,0.003052355,178.702,0.002980227,178.702,0.003136872,178.702,0.06553707,2.180232,0.08438437,2.180232
20182032,2022:03:10,목,3:03:44 PM,version=0.1,Test,0,3,16,8,0.003155293,178.9458,0.003927211,178.9458,0.002839169,178.9458,0.004959667,176.7933,0.005200457,176.7933,0.00492532,176.7933,0.0807773,3.238517,0.06107519,3.238517
20192014,2022:03:10,목,3:48:11 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20192014,2022:03:10,목,3:51:07 PM,version=0.1,Test,0,3,16,8,0.003023312,179.013,0.002345825,179.013,0.003842367,179.013,0.002576423,178.5958,0.003601569,178.5958,0.001789723,178.5958,0.06928299,2.391056,0.08235596,2.391056
20192014,2022:03:10,목,3:53:00 PM,version=0.1,Test,0,3,16,7,0.002068236,175.7109,0.002828984,175.7109,0.002692975,175.7109,0.002202639,177.2286,0.002320386,177.2286,0.002339516,177.2286,0.04906363,6.426326,,
20192014,2022:03:10,목,3:54:31 PM,version=0.1,Test,0,3,16,8,0.004482504,179.4615,0.003931475,179.4615,0.00506079,179.4615,0.00103106,178.4144,0.001723915,178.4144,0.001177148,178.4144,0.08563751,1.9202,0.06448116,1.9202
20192014,2022:03:10,목,3:56:19 PM,version=0.1,Test,0,3,16,8,0.003795269,179.2654,0.005548224,179.2654,0.002794982,179.2654,0.002221345,179.4175,0.002225041,179.4175,0.002245555,179.4175,0.0828484,0.5675176,0.07598534,0.5675176
20192014,2022:03:10,목,3:57:56 PM,version=0.1,Test,0,3,16,8,0.00404885,177.866,0.004505653,177.866,0.003605518,177.866,0.002851526,178.1752,0.004366179,178.1752,0.001339454,178.1752,0.08259793,1.454546,0.0690037,1.454546
20182032,2022:03:11,금,11:14:11 AM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20182032,2022:03:11,금,11:16:12 AM,version=0.1,Test,0,3,16,8,0.00318419,176.6893,0.003491914,176.6893,0.003725928,176.6893,0.002986189,177.0925,0.003565367,177.0925,0.002514042,177.0925,0.05919331,5.860633,0.09726092,5.860633
20182032,2022:03:11,금,11:17:28 AM,version=0.1,Test,0,3,16,8,0.002178353,178.6657,0.002494165,178.6657,0.002977474,178.6657,0.001362805,178.9694,0.001038592,178.9694,0.00185837,178.9694,0.08183848,1.757026,0.07628801,1.757026
20182032,2022:03:11,금,11:18:32 AM,version=0.1,Test,0,3,16,7,0.003738546,176.1721,0.003091633,176.1721,0.004451708,176.1721,0.003350409,176.2138,0.002127438,176.2138,0.004683007,176.2138,0.05043086,7.523839,,
20182032,2022:03:11,금,11:19:51 AM,version=0.1,Test,0,3,16,8,0.001385812,178.3329,0.003395256,178.3329,0.001308145,178.3329,0.002931261,179.3259,0.003923968,179.3259,0.002316829,179.3259,0.07376386,2.131114,0.08468007,2.131114
20182032,2022:03:11,금,11:20:55 AM,version=0.1,Test,0,3,16,7,0.001679598,177.9615,0.002406689,177.9615,0.001778663,177.9615,0.001929208,175.4583,0.002595154,175.4583,0.002433726,175.4583,0.05410178,6.578914,,
20182032,2022:03:11,금,11:22:26 AM,version=0.1,Test,0,3,16,8,0.00234056,178.7928,0.002079817,178.7928,0.002719358,178.7928,0.002195987,179.0198,0.001666338,179.0198,0.003385996,179.0198,0.07537574,0.3784592,0.0763713,0.3784592
20202016,2022:03:11,금,11:52:51 AM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202016,2022:03:11,금,11:53:34 AM,version=0.1,Test,0,3,16,5,0.004064762,176.0692,0.004934402,176.0692,0.004205517,176.0692,0.06942923,4.033957,0.08580767,4.033957,,,,,,
20202016,2022:03:11,금,11:54:06 AM,version=0.1,Test,0,3,16,8,0.001716992,178.132,0.001077725,178.132,0.002778409,178.132,0.005150966,177.2946,0.004351601,177.2946,0.006064419,177.2946,0.07128474,0.9170658,0.07901924,0.9170658
20202016,2022:03:11,금,11:54:40 AM,version=0.1,Test,0,3,16,8,0.003795853,179.3538,0.003823461,179.3538,0.003889008,179.3538,0.003789749,175.3299,0.00304204,175.3299,0.005046025,175.3299,0.06549425,4.148929,0.08293664,4.148929
20202016,2022:03:11,금,11:55:10 AM,version=0.1,Test,0,3,16,8,0.007901709,178.5981,0.00687346,178.5981,0.009943674,178.5981,0.004868309,179.5277,0.007330652,179.5277,0.002641316,179.5277,0.07534354,1.314178,0.07886021,1.314178
20202016,2022:03:11,금,11:55:45 AM,version=0.1,Test,0,3,16,7,0.004692379,175.5995,0.004501259,175.5995,0.005106794,175.5995,0.006647326,177.9554,0.006863975,177.9554,0.006438054,177.9554,0.05237397,6.423091,,
20202016,2022:03:11,금,11:56:23 AM,version=0.1,Test,0,3,16,6,0.01199949,177.5858,0.0111099,179.8092,0.01024961,179.8092,0.01241305,179.8092,0.06278139,2.602034,0.09503683,2.602034,,,,
20192014,2022:03:11,금,12:37:05 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20192014,2022:03:11,금,12:39:33 PM,version=0.1,Test,0,3,16,8,0.005715175,179.2978,0.006182338,179.2978,0.005248256,179.2978,0.002155005,178.6236,0.004599033,178.6236,0.001493395,178.6236,0.07747697,0.8928481,0.07580997,0.8928481
20192014,2022:03:11,금,12:41:00 PM,version=0.1,Test,0,3,16,8,0.004267624,177.948,0.003178556,177.948,0.006683,177.948,0.00435109,174.8849,0.004108617,174.8849,0.005529115,174.8849,0.06047967,3.063308,0.09518018,3.063308
20192014,2022:03:11,금,12:42:09 PM,version=0.1,Test,0,3,16,8,0.00399318,178.9997,0.004938986,178.9997,0.003392164,178.9997,0.003023213,179.7046,0.002641808,179.7046,0.003433122,179.7046,0.08170441,0.7925354,0.07722107,0.7925354
20192014,2022:03:11,금,12:44:14 PM,version=0.1,Test,0,3,16,7,0.002725033,178.3752,0.002915568,178.3752,0.002644884,178.3752,0.004812841,176.4497,0.004402522,176.4497,0.005279369,176.4497,0.04930263,5.172673,,
20192014,2022:03:11,금,12:45:21 PM,version=0.1,Test,0,3,16,8,0.003462665,177.8133,0.003898209,177.8133,0.003073854,177.8133,0.001240067,178.7131,0.001501709,178.7131,0.001326708,178.7131,0.05792771,3.455418,0.09452102,3.455418
20192014,2022:03:11,금,12:46:24 PM,version=0.1,Test,0,3,16,7,0.005211796,175.3302,0.005382883,175.3302,0.005230338,175.3302,0.003825257,177.5434,0.005543022,177.5434,0.002216726,177.5434,0.04725377,7.126538,,
20202033,2022:03:11,금,2:37:00 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202033,2022:03:11,금,2:39:42 PM,version=0.1,Test,0,3,16,8,0.001625766,179.3353,0.001989067,179.3353,0.001324361,179.3353,0.001945401,178.347,0.002130674,178.347,0.002413486,178.347,0.06801754,1.424503,0.08437876,1.424503
20202033,2022:03:11,금,2:40:40 PM,version=0.1,Test,0,3,16,8,0.000998435,178.7529,0.001669669,178.7529,0.001024242,178.7529,0.000961299,179.4226,0.001196228,179.4226,0.000753583,179.4226,0.07235367,1.317598,0.07992979,1.317598
20202033,2022:03:11,금,2:42:42 PM,version=0.1,Test,0,3,16,8,0.000932571,178.3343,0.000384028,178.3343,0.001538598,178.3343,0.002695207,176.899,0.002684097,176.899,0.00280554,176.899,0.07940967,1.651261,0.06803132,1.651261
20202033,2022:03:11,금,2:44:02 PM,version=0.1,Test,0,3,16,8,0.001948397,178.5143,0.00270494,178.5143,0.001372362,178.5143,0.002010631,179.2535,0.002348162,179.2535,0.001857721,179.2535,0.08460303,1.496194,0.06801488,1.496194
20202033,2022:03:11,금,2:45:44 PM,version=0.1,Test,0,3,16,8,0.002157501,177.7948,0.002698077,177.7948,0.001811662,177.7948,0.003197198,179.0224,0.002670125,179.0224,0.003756327,179.0224,0.07420069,2.586869,0.07715162,2.586869
20202033,2022:03:11,금,2:46:58 PM,version=0.1,Test,0,3,16,8,0.001144094,179.1524,0.002079299,179.1524,0.001530859,179.1524,0.001728907,178.8548,0.002648419,178.8548,0.001025824,178.8548,0.07288621,0.4614008,0.07806545,0.4614008
20202023,2022:03:11,금,3:23:23 PM,version=0.1,Test,,Start,,,,,,,,,,,,,,,,,,
20202023,2022:03:11,금,3:26:07 PM,version=0.1,Test,0,3,16,8,0.001977324,179.0408,0.002073617,179.0408,0.001884336,179.0408,0.004989195,179.5187,0.005048282,179.5187,0.004946937,179.5187,0.06843029,0.8062432,0.07770783,0.8062432
20202023,2022:03:11,금,3:27:11 PM,version=0.1,Test,0,3,16,8,0.00292181,179.2298,0.002311911,179.2298,0.003644079,179.2298,0.004413986,179.1607,0.004425456,179.1607,0.004696993,179.1607,0.07803231,0.3146578,0.07551452,0.3146578
20202023,2022:03:11,금,3:28:42 PM,version=0.1,Test,0,3,16,8,0.00303189,177.9474,0.004880774,177.9474,0.001849793,177.9474,0.00383883,177.4301,0.004962919,177.4301,0.003777328,177.4301,0.07474112,2.30656,0.07742389,2.30656
20202023,2022:03:11,금,3:30:58 PM,version=0.1,Test,0,3,16,8,0.002187356,179.1996,0.002121886,179.1996,0.00227578,179.1996,0.002984721,179.1411,0.003004636,179.1411,0.003051393,179.1411,0.07488623,0.276953,0.07683995,0.276953
20202023,2022:03:11,금,3:32:50 PM,version=0.1,Test,0,3,16,8,0.001888305,178.4583,0.000979049,178.4583,0.002899792,178.4583,0.004548496,178.6913,0.005112913,178.6913,0.004150263,178.6913,0.07068116,1.26625,0.08421361,1.26625
20202023,2022:03:11,금,3:33:47 PM,version=0.1,Test,0,3,16,8,0.002799855,178.7685,0.004005788,178.7685,0.001680662,178.7685,0.003040245,178.3114,0.004993494,178.3114,0.001332395,178.3114,0.06604336,2.152496,0.08794935,2.152496
